Country,POL,VAR,Pollutant,Year,Value,Emission Group
Finland,GHG,GHG_CAP,Greenhouse gases,2008,13.432,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2009,12.698,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2010,14.099,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2011,12.597000000000001,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2012,11.527999999999999,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2013,11.557,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2014,10.748,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2015,10.05,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2016,10.557,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2017,10.04,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2018,10.205,medium
France,GHG,TOTAL,Greenhouse gases,1990,551404.7779999999,high
France,GHG,TOTAL,Greenhouse gases,1991,578699.475,high
France,GHG,TOTAL,Greenhouse gases,1992,566925.42,high
France,GHG,TOTAL,Greenhouse gases,1993,544411.4739999999,high
France,GHG,TOTAL,Greenhouse gases,1994,538971.267,high
France,GHG,TOTAL,Greenhouse gases,1995,546666.8620000001,high
France,GHG,TOTAL,Greenhouse gases,1996,564234.8539999999,high
France,GHG,TOTAL,Greenhouse gases,1997,557026.921,high
France,GHG,TOTAL,Greenhouse gases,1998,570706.96,high
France,GHG,TOTAL,Greenhouse gases,1999,562824.235,high
France,GHG,TOTAL,Greenhouse gases,2000,556689.805,high
France,GHG,TOTAL,Greenhouse gases,2001,561632.97,high
France,GHG,TOTAL,Greenhouse gases,2002,555016.015,high
France,GHG,TOTAL,Greenhouse gases,2003,559892.552,high
France,GHG,TOTAL,Greenhouse gases,2004,558006.762,high
France,GHG,TOTAL,Greenhouse gases,2005,559561.38,high
France,GHG,TOTAL,Greenhouse gases,2006,547350.924,high
France,GHG,TOTAL,Greenhouse gases,2007,536920.91,high
France,GHG,TOTAL,Greenhouse gases,2008,529131.493,high
France,GHG,TOTAL,Greenhouse gases,2009,510222.31,high
France,GHG,TOTAL,Greenhouse gases,2010,516993.58700000006,high
France,GHG,TOTAL,Greenhouse gases,2011,488626.078,high
France,GHG,TOTAL,Greenhouse gases,2012,489044.205,high
France,GHG,TOTAL,Greenhouse gases,2013,490340.66799999995,high
France,GHG,TOTAL,Greenhouse gases,2014,460180.56299999997,high
France,GHG,TOTAL,Greenhouse gases,2015,464049.06299999997,high
France,GHG,TOTAL,Greenhouse gases,2016,465667.51700000005,high
France,GHG,TOTAL,Greenhouse gases,2017,470593.196,high
France,GHG,TOTAL,Greenhouse gases,2018,452209.684,high
France,GHG,GHG_CAP,Greenhouse gases,1990,9.731,low
France,GHG,GHG_CAP,Greenhouse gases,1991,10.168,medium
France,GHG,GHG_CAP,Greenhouse gases,1992,9.92,low
France,GHG,GHG_CAP,Greenhouse gases,1993,9.488999999999999,low
France,GHG,GHG_CAP,Greenhouse gases,1994,9.359,low
France,GHG,GHG_CAP,Greenhouse gases,1995,9.458,low
France,GHG,GHG_CAP,Greenhouse gases,1996,9.726,low
France,GHG,GHG_CAP,Greenhouse gases,1997,9.568,low
France,GHG,GHG_CAP,Greenhouse gases,1998,9.765,low
France,GHG,GHG_CAP,Greenhouse gases,1999,9.587,low
France,GHG,GHG_CAP,Greenhouse gases,2000,9.433,low
France,GHG,GHG_CAP,Greenhouse gases,2001,9.458,low
France,GHG,GHG_CAP,Greenhouse gases,2002,9.281,low
France,GHG,GHG_CAP,Greenhouse gases,2003,9.293,low
France,GHG,GHG_CAP,Greenhouse gases,2004,9.193,low
France,GHG,GHG_CAP,Greenhouse gases,2005,9.155,low
France,GHG,GHG_CAP,Greenhouse gases,2006,8.899,low
France,GHG,GHG_CAP,Greenhouse gases,2007,8.677999999999999,low
France,GHG,GHG_CAP,Greenhouse gases,2008,8.506,low
France,GHG,GHG_CAP,Greenhouse gases,2009,8.158,low
France,GHG,GHG_CAP,Greenhouse gases,2010,8.222000000000001,low
France,GHG,GHG_CAP,Greenhouse gases,2011,7.729,low
France,GHG,GHG_CAP,Greenhouse gases,2012,7.694,low
France,GHG,GHG_CAP,Greenhouse gases,2013,7.6739999999999995,low
France,GHG,GHG_CAP,Greenhouse gases,2014,7.169,low
France,GHG,GHG_CAP,Greenhouse gases,2015,7.2,low
France,GHG,GHG_CAP,Greenhouse gases,2016,7.2010000000000005,low
France,GHG,GHG_CAP,Greenhouse gases,2017,7.257000000000001,low
France,GHG,GHG_CAP,Greenhouse gases,2018,6.957999999999999,low
Germany,GHG,TOTAL,Greenhouse gases,1990,1249458.562,high
Germany,GHG,TOTAL,Greenhouse gases,1991,1202408.48,high
Germany,GHG,TOTAL,Greenhouse gases,1992,1152233.119,high
Germany,GHG,TOTAL,Greenhouse gases,1993,1143321.085,high
Germany,GHG,TOTAL,Greenhouse gases,1994,1124269.237,high
Germany,GHG,TOTAL,Greenhouse gases,1995,1121370.235,high
Germany,GHG,TOTAL,Greenhouse gases,1996,1139309.798,high
Germany,GHG,TOTAL,Greenhouse gases,1997,1104200.139,high
Germany,GHG,TOTAL,Greenhouse gases,1998,1078910.257,high
Germany,GHG,TOTAL,Greenhouse gases,1999,1045140.615,high
Germany,GHG,TOTAL,Greenhouse gases,2000,1043426.3879999999,high
Germany,GHG,TOTAL,Greenhouse gases,2001,1058627.881,high
Germany,GHG,TOTAL,Greenhouse gases,2002,1037293.207,high
Germany,GHG,TOTAL,Greenhouse gases,2003,1034945.7259999999,high
Germany,GHG,TOTAL,Greenhouse gases,2004,1018676.23,high
Germany,GHG,TOTAL,Greenhouse gases,2005,993198.747,high
Germany,GHG,TOTAL,Greenhouse gases,2006,1000519.902,high
Germany,GHG,TOTAL,Greenhouse gases,2007,973838.743,high
Germany,GHG,TOTAL,Greenhouse gases,2008,976672.1540000001,high
Germany,GHG,TOTAL,Greenhouse gases,2009,909260.1429999999,high
Germany,GHG,TOTAL,Greenhouse gases,2010,942337.998,high
Germany,GHG,TOTAL,Greenhouse gases,2011,919434.652,high
Germany,GHG,TOTAL,Greenhouse gases,2012,924147.411,high
Germany,GHG,TOTAL,Greenhouse gases,2013,941570.26,high
Germany,GHG,TOTAL,Greenhouse gases,2014,902388.7409999999,high
Germany,GHG,TOTAL,Greenhouse gases,2015,906320.05,high
Germany,GHG,TOTAL,Greenhouse gases,2016,909052.468,high
Germany,GHG,TOTAL,Greenhouse gases,2017,894296.2790000001,high
Germany,GHG,TOTAL,Greenhouse gases,2018,858368.679,high
Germany,GHG,GHG_CAP,Greenhouse gases,1990,15.805,medium
Germany,GHG,GHG_CAP,Greenhouse gases,1991,15.126,medium
Germany,GHG,GHG_CAP,Greenhouse gases,1992,14.41,medium
Germany,GHG,GHG_CAP,Greenhouse gases,1993,14.215,medium
Germany,GHG,GHG_CAP,Greenhouse gases,1994,13.909,medium
Germany,GHG,GHG_CAP,Greenhouse gases,1995,13.82,medium
Germany,GHG,GHG_CAP,Greenhouse gases,1996,14.01,medium
Germany,GHG,GHG_CAP,Greenhouse gases,1997,13.565,medium
Germany,GHG,GHG_CAP,Greenhouse gases,1998,13.254000000000001,medium
Germany,GHG,GHG_CAP,Greenhouse gases,1999,12.841,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2000,12.818,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2001,12.997,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2002,12.722000000000001,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2003,12.681,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2004,12.477,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2005,12.171,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2006,12.280999999999999,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2007,11.982000000000001,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2008,12.048,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2009,11.239,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2010,11.659,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2011,11.370999999999999,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2012,11.413,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2013,11.599,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2014,11.079,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2015,11.081,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2016,11.06,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2017,10.819,medium
Germany,GHG,GHG_CAP,Greenhouse gases,2018,10.325999999999999,medium
Greece,GHG,TOTAL,Greenhouse gases,1990,103308.905,high
Greece,GHG,TOTAL,Greenhouse gases,1991,103363.795,high
Greece,GHG,TOTAL,Greenhouse gases,1992,104609.04400000001,high
Greece,GHG,TOTAL,Greenhouse gases,1993,104210.52,high
Greece,GHG,TOTAL,Greenhouse gases,1994,106996.165,high
Greece,GHG,TOTAL,Greenhouse gases,1995,109332.939,high
Greece,GHG,TOTAL,Greenhouse gases,1996,112478.838,high
Greece,GHG,TOTAL,Greenhouse gases,1997,117379.07699999999,high
Greece,GHG,TOTAL,Greenhouse gases,1998,122976.552,high
Greece,GHG,TOTAL,Greenhouse gases,1999,123133.871,high
Greece,GHG,TOTAL,Greenhouse gases,2000,126492.927,high
Greece,GHG,TOTAL,Greenhouse gases,2001,127546.726,high
Greece,GHG,TOTAL,Greenhouse gases,2002,127561.994,high
Greece,GHG,TOTAL,Greenhouse gases,2003,131300.834,high
Greece,GHG,TOTAL,Greenhouse gases,2004,131982.90099999998,high
Greece,GHG,TOTAL,Greenhouse gases,2005,136446.497,high
Greece,GHG,TOTAL,Greenhouse gases,2006,132540.098,high
Greece,GHG,TOTAL,Greenhouse gases,2007,135170.744,high
Greece,GHG,TOTAL,Greenhouse gases,2008,131846.082,high
Greece,GHG,TOTAL,Greenhouse gases,2009,124640.13699999999,high
Greece,GHG,TOTAL,Greenhouse gases,2010,118522.25099999999,high
Greece,GHG,TOTAL,Greenhouse gases,2011,115593.359,high
Greece,GHG,TOTAL,Greenhouse gases,2012,112326.847,high
Greece,GHG,TOTAL,Greenhouse gases,2013,102705.101,high
Greece,GHG,TOTAL,Greenhouse gases,2014,99276.89300000001,high
Greece,GHG,TOTAL,Greenhouse gases,2015,95482.144,high
Greece,GHG,TOTAL,Greenhouse gases,2016,91839.59,high
Greece,GHG,TOTAL,Greenhouse gases,2017,95585.97300000001,high
Greece,GHG,TOTAL,Greenhouse gases,2018,92221.66,high
Greece,GHG,GHG_CAP,Greenhouse gases,1990,10.103,medium
Greece,GHG,GHG_CAP,Greenhouse gases,1991,10.021,medium
Greece,GHG,GHG_CAP,Greenhouse gases,1992,10.039,medium
Greece,GHG,GHG_CAP,Greenhouse gases,1993,9.892999999999999,low
Greece,GHG,GHG_CAP,Greenhouse gases,1994,10.051,medium
Greece,GHG,GHG_CAP,Greenhouse gases,1995,10.175,medium
Greece,GHG,GHG_CAP,Greenhouse gases,1996,10.384,medium
Greece,GHG,GHG_CAP,Greenhouse gases,1997,10.763,medium
Greece,GHG,GHG_CAP,Greenhouse gases,1998,11.21,medium
Greece,GHG,GHG_CAP,Greenhouse gases,1999,11.165999999999999,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2000,11.414000000000001,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2001,11.455,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2002,11.407,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2003,11.704,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2004,11.747,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2005,12.155999999999999,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2006,11.85,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2007,12.155,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2008,11.942,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2009,11.373,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2010,10.886,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2011,10.674000000000001,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2012,10.419,medium
Greece,GHG,GHG_CAP,Greenhouse gases,2013,9.562000000000001,low
Greece,GHG,GHG_CAP,Greenhouse gases,2014,9.277000000000001,low
Greece,GHG,GHG_CAP,Greenhouse gases,2015,8.957,low
Greece,GHG,GHG_CAP,Greenhouse gases,2016,8.652000000000001,low
Greece,GHG,GHG_CAP,Greenhouse gases,2017,9.044,low
Greece,GHG,GHG_CAP,Greenhouse gases,2018,8.764,low
Hungary,GHG,TOTAL,Greenhouse gases,1990,93950.883,high
Hungary,GHG,TOTAL,Greenhouse gases,1991,87286.59800000001,high
Hungary,GHG,TOTAL,Greenhouse gases,1992,77236.192,high
Hungary,GHG,TOTAL,Greenhouse gases,1993,78119.018,high
Hungary,GHG,TOTAL,Greenhouse gases,1994,76973.335,high
Hungary,GHG,TOTAL,Greenhouse gases,1995,75352.355,high
Hungary,GHG,TOTAL,Greenhouse gases,1996,77569.033,high
Hungary,GHG,TOTAL,Greenhouse gases,1997,76028.725,high
Hungary,GHG,TOTAL,Greenhouse gases,1998,75560.09,high
Hungary,GHG,TOTAL,Greenhouse gases,1999,76110.415,high
Hungary,GHG,TOTAL,Greenhouse gases,2000,73234.563,high
Hungary,GHG,TOTAL,Greenhouse gases,2001,75218.52799999999,high
Hungary,GHG,TOTAL,Greenhouse gases,2002,73535.065,high
Hungary,GHG,TOTAL,Greenhouse gases,2003,76488.12700000001,high
Hungary,GHG,TOTAL,Greenhouse gases,2004,75630.975,high
Hungary,GHG,TOTAL,Greenhouse gases,2005,75386.682,high
Hungary,GHG,TOTAL,Greenhouse gases,2006,74139.156,high
Hungary,GHG,TOTAL,Greenhouse gases,2007,72456.79400000001,high
Hungary,GHG,TOTAL,Greenhouse gases,2008,70519.935,high
Hungary,GHG,TOTAL,Greenhouse gases,2009,64481.605,high
Hungary,GHG,TOTAL,Greenhouse gases,2010,64856.755,high
Hungary,GHG,TOTAL,Greenhouse gases,2011,63239.46400000001,high
Hungary,GHG,TOTAL,Greenhouse gases,2012,59569.731,high
Hungary,GHG,TOTAL,Greenhouse gases,2013,56763.149000000005,high
Hungary,GHG,TOTAL,Greenhouse gases,2014,57391.168,high
Hungary,GHG,TOTAL,Greenhouse gases,2015,60797.345,high
Hungary,GHG,TOTAL,Greenhouse gases,2016,61257.344000000005,high
Hungary,GHG,TOTAL,Greenhouse gases,2017,63781.352999999996,high
Hungary,GHG,TOTAL,Greenhouse gases,2018,63219.56,high
Hungary,GHG,GHG_CAP,Greenhouse gases,1990,9.054,low
Hungary,GHG,GHG_CAP,Greenhouse gases,1991,8.423,low
Hungary,GHG,GHG_CAP,Greenhouse gases,1992,7.456,low
Hungary,GHG,GHG_CAP,Greenhouse gases,1993,7.541,low
Hungary,GHG,GHG_CAP,Greenhouse gases,1994,7.432,low
Hungary,GHG,GHG_CAP,Greenhouse gases,1995,7.281000000000001,low
Hungary,GHG,GHG_CAP,Greenhouse gases,1996,7.507000000000001,low
Hungary,GHG,GHG_CAP,Greenhouse gases,1997,7.375,low
Hungary,GHG,GHG_CAP,Greenhouse gases,1998,7.35,low
Hungary,GHG,GHG_CAP,Greenhouse gases,1999,7.426,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2000,7.165,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2001,7.379,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2002,7.233,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2003,7.542000000000001,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2004,7.477,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2005,7.474,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2006,7.372999999999999,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2007,7.228,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2008,7.058,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2009,6.474,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2010,6.5329999999999995,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2011,6.391,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2012,6.039,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2013,5.772,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2014,5.853,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2015,6.218,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2016,6.281000000000001,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2017,6.555,low
Hungary,GHG,GHG_CAP,Greenhouse gases,2018,6.5120000000000005,low
Iceland,GHG,TOTAL,Greenhouse gases,1990,3732.8720000000003,high
Iceland,GHG,TOTAL,Greenhouse gases,1991,3516.765,high
Iceland,GHG,TOTAL,Greenhouse gases,1992,3428.2070000000003,high
Iceland,GHG,TOTAL,Greenhouse gases,1993,3516.115,high
Iceland,GHG,TOTAL,Greenhouse gases,1994,3434.5370000000003,high
Iceland,GHG,TOTAL,Greenhouse gases,1995,3551.039,high
Iceland,GHG,TOTAL,Greenhouse gases,1996,3609.5609999999997,high
Iceland,GHG,TOTAL,Greenhouse gases,1997,3776.822,high
Iceland,GHG,TOTAL,Greenhouse gases,1998,3922.018,high
Iceland,GHG,TOTAL,Greenhouse gases,1999,4147.965,high
Iceland,GHG,TOTAL,Greenhouse gases,2000,4171.049,high
Iceland,GHG,TOTAL,Greenhouse gases,2001,4061.518,high
Iceland,GHG,TOTAL,Greenhouse gases,2002,4153.122,high
Iceland,GHG,TOTAL,Greenhouse gases,2003,4112.702,high
Iceland,GHG,TOTAL,Greenhouse gases,2004,4211.337,high
Iceland,GHG,TOTAL,Greenhouse gases,2005,4059.4640000000004,high
Iceland,GHG,TOTAL,Greenhouse gases,2006,4648.289000000001,high
Iceland,GHG,TOTAL,Greenhouse gases,2007,4947.056,high
Iceland,GHG,TOTAL,Greenhouse gases,2008,5342.911,high
Iceland,GHG,TOTAL,Greenhouse gases,2009,5005.6,high
Iceland,GHG,TOTAL,Greenhouse gases,2010,4928.924,high
Iceland,GHG,TOTAL,Greenhouse gases,2011,4680.957,high
Iceland,GHG,TOTAL,Greenhouse gases,2012,4683.536,high
Iceland,GHG,TOTAL,Greenhouse gases,2013,4688.538,high
Iceland,GHG,TOTAL,Greenhouse gases,2014,4722.097,high
Iceland,GHG,TOTAL,Greenhouse gases,2015,4799.809,high
Iceland,GHG,TOTAL,Greenhouse gases,2016,4754.596,high
Iceland,GHG,TOTAL,Greenhouse gases,2017,4835.5070000000005,high
Iceland,GHG,TOTAL,Greenhouse gases,2018,4856.954000000001,high
Iceland,GHG,GHG_CAP,Greenhouse gases,1990,14.636,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,1991,13.651,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,1992,13.177999999999999,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,1993,13.387,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,1994,12.954,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,1995,13.269,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,1996,13.360999999999999,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,1997,13.849,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,1998,14.247,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,1999,14.927999999999999,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2000,14.873,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2001,14.356,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2002,14.556,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2003,14.283,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2004,14.467,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2005,13.762,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2006,15.509,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2007,16.21,high
Iceland,GHG,GHG_CAP,Greenhouse gases,2008,17.188,high
Iceland,GHG,GHG_CAP,Greenhouse gases,2009,15.837,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2010,15.387,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2011,14.470999999999998,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2012,14.382,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2013,14.33,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2014,14.370999999999999,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2015,14.534,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2016,14.312000000000001,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2017,14.460999999999999,medium
Iceland,GHG,GHG_CAP,Greenhouse gases,2018,14.425,medium
Ireland,GHG,TOTAL,Greenhouse gases,1990,55468.295999999995,high
Ireland,GHG,TOTAL,Greenhouse gases,1991,56146.920999999995,high
Ireland,GHG,TOTAL,Greenhouse gases,1992,56013.364,high
Ireland,GHG,TOTAL,Greenhouse gases,1993,56416.307,high
Ireland,GHG,TOTAL,Greenhouse gases,1994,57760.823,high
Ireland,GHG,TOTAL,Greenhouse gases,1995,59164.253,high
Ireland,GHG,TOTAL,Greenhouse gases,1996,61234.153,high
Ireland,GHG,TOTAL,Greenhouse gases,1997,62565.155,high
Ireland,GHG,TOTAL,Greenhouse gases,1998,65031.485,high
Ireland,GHG,TOTAL,Greenhouse gases,1999,66174.541,high
Ireland,GHG,TOTAL,Greenhouse gases,2000,68314.276,high
Ireland,GHG,TOTAL,Greenhouse gases,2001,70221.215,high
Ireland,GHG,TOTAL,Greenhouse gases,2002,68244.217,high
Ireland,GHG,TOTAL,Greenhouse gases,2003,68550.017,high
Ireland,GHG,TOTAL,Greenhouse gases,2004,67990.207,high
Ireland,GHG,TOTAL,Greenhouse gases,2005,69702.107,high
Ireland,GHG,TOTAL,Greenhouse gases,2006,68825.586,high
Ireland,GHG,TOTAL,Greenhouse gases,2007,68042.033,high
Ireland,GHG,TOTAL,Greenhouse gases,2008,67490.636,high
Ireland,GHG,TOTAL,Greenhouse gases,2009,61736.431,high
Ireland,GHG,TOTAL,Greenhouse gases,2010,61277.543,high
Ireland,GHG,TOTAL,Greenhouse gases,2011,57156.859000000004,high
Ireland,GHG,TOTAL,Greenhouse gases,2012,57752.702000000005,high
Ireland,GHG,TOTAL,Greenhouse gases,2013,57589.735,high
Ireland,GHG,TOTAL,Greenhouse gases,2014,57325.318,high
Ireland,GHG,TOTAL,Greenhouse gases,2015,59415.925,high
Ireland,GHG,TOTAL,Greenhouse gases,2016,61491.44,high
Ireland,GHG,TOTAL,Greenhouse gases,2017,61004.876,high
Ireland,GHG,TOTAL,Greenhouse gases,2018,60934.541,high
Ireland,GHG,GHG_CAP,Greenhouse gases,1990,15.799000000000001,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,1991,15.960999999999999,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,1992,15.868,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,1993,15.905999999999999,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,1994,16.189,high
Ireland,GHG,GHG_CAP,Greenhouse gases,1995,16.47,high
Ireland,GHG,GHG_CAP,Greenhouse gases,1996,16.917,high
Ireland,GHG,GHG_CAP,Greenhouse gases,1997,17.136,high
Ireland,GHG,GHG_CAP,Greenhouse gases,1998,17.634,high
Ireland,GHG,GHG_CAP,Greenhouse gases,1999,17.734,high
Ireland,GHG,GHG_CAP,Greenhouse gases,2000,18.058,high
Ireland,GHG,GHG_CAP,Greenhouse gases,2001,18.276,high
Ireland,GHG,GHG_CAP,Greenhouse gases,2002,17.463,high
Ireland,GHG,GHG_CAP,Greenhouse gases,2003,17.223,high
Ireland,GHG,GHG_CAP,Greenhouse gases,2004,16.754,high
Ireland,GHG,GHG_CAP,Greenhouse gases,2005,16.831,high
Ireland,GHG,GHG_CAP,Greenhouse gases,2006,16.268,high
Ireland,GHG,GHG_CAP,Greenhouse gases,2007,15.734000000000002,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2008,15.284,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2009,13.735999999999999,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2010,13.455,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2011,12.449000000000002,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2012,12.533,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2013,12.478,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2014,12.39,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2015,12.770999999999999,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2016,13.095,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2017,12.834000000000001,medium
Ireland,GHG,GHG_CAP,Greenhouse gases,2018,12.645,medium
Italy,GHG,TOTAL,Greenhouse gases,1990,516051.742,high
Italy,GHG,TOTAL,Greenhouse gases,1991,517107.001,high
Italy,GHG,TOTAL,Greenhouse gases,1992,516117.30600000004,high
Italy,GHG,TOTAL,Greenhouse gases,1993,509104.902,high
Italy,GHG,TOTAL,Greenhouse gases,1994,503368.554,high
Italy,GHG,TOTAL,Greenhouse gases,1995,529435.478,high
Italy,GHG,TOTAL,Greenhouse gases,1996,523538.229,high
Italy,GHG,TOTAL,Greenhouse gases,1997,531260.382,high
Italy,GHG,TOTAL,Greenhouse gases,1998,543481.19,high
Italy,GHG,TOTAL,Greenhouse gases,1999,548740.2829999999,high
Italy,GHG,TOTAL,Greenhouse gases,2000,552474.434,high
Italy,GHG,TOTAL,Greenhouse gases,2001,554029.53,high
Italy,GHG,TOTAL,Greenhouse gases,2002,560213.531,high
Italy,GHG,TOTAL,Greenhouse gases,2003,579418.015,high
Italy,GHG,TOTAL,Greenhouse gases,2004,585375.66,high
Italy,GHG,TOTAL,Greenhouse gases,2005,586529.47,high
Italy,GHG,TOTAL,Greenhouse gases,2006,576602.667,high
Italy,GHG,TOTAL,Greenhouse gases,2007,569689.77,high
Italy,GHG,TOTAL,Greenhouse gases,2008,557101.805,high
Italy,GHG,TOTAL,Greenhouse gases,2009,502603.755,high
Italy,GHG,TOTAL,Greenhouse gases,2010,513756.37899999996,high
Italy,GHG,TOTAL,Greenhouse gases,2011,501288.045,high
Italy,GHG,TOTAL,Greenhouse gases,2012,482361.633,high
Italy,GHG,TOTAL,Greenhouse gases,2013,447072.723,high
Italy,GHG,TOTAL,Greenhouse gases,2014,426491.711,high
Italy,GHG,TOTAL,Greenhouse gases,2015,439431.751,high
Italy,GHG,TOTAL,Greenhouse gases,2016,436088.44899999996,high
Italy,GHG,TOTAL,Greenhouse gases,2017,431324.463,high
Italy,GHG,TOTAL,Greenhouse gases,2018,427529.021,high
Italy,GHG,GHG_CAP,Greenhouse gases,1990,9.046,low
Italy,GHG,GHG_CAP,Greenhouse gases,1991,9.058,low
Italy,GHG,GHG_CAP,Greenhouse gases,1992,9.032,low
Italy,GHG,GHG_CAP,Greenhouse gases,1993,8.901,low
Italy,GHG,GHG_CAP,Greenhouse gases,1994,8.798,low
Italy,GHG,GHG_CAP,Greenhouse gases,1995,9.26,low
Italy,GHG,GHG_CAP,Greenhouse gases,1996,9.174,low
Italy,GHG,GHG_CAP,Greenhouse gases,1997,9.336,low
Italy,GHG,GHG_CAP,Greenhouse gases,1998,9.578,low
Italy,GHG,GHG_CAP,Greenhouse gases,1999,9.686,low
Italy,GHG,GHG_CAP,Greenhouse gases,2000,9.745,low
Italy,GHG,GHG_CAP,Greenhouse gases,2001,9.741,low
Italy,GHG,GHG_CAP,Greenhouse gases,2002,9.797,low
